id,paintjobFamilies,weaponIds,spriteMap
diableavionics_lilium_valiant_head,lilium,diableavionics_valiant_head,"graphics/da/ships/valiant/diableavionics_valiant_head_00.png -> graphics/lilium/ships/valiant/diableavionics_valiant_head_00.png, graphics/da/ships/valiant/diableavionics_valiant_head_01.png -> graphics/lilium/ships/valiant/diableavionics_valiant_head_01.png, graphics/da/ships/valiant/diableavionics_valiant_head_02.png -> graphics/lilium/ships/valiant/diableavionics_valiant_head_02.png, graphics/da/ships/valiant/diableavionics_valiant_head_03.png -> graphics/lilium/ships/valiant/diableavionics_valiant_head_03.png, graphics/da/ships/valiant/diableavionics_valiant_head_04.png -> graphics/lilium/ships/valiant/diableavionics_valiant_head_04.png, graphics/da/ships/valiant/diableavionics_valiant_head_05.png -> graphics/lilium/ships/valiant/diableavionics_valiant_head_05.png, graphics/da/ships/valiant/diableavionics_valiant_head_06.png -> graphics/lilium/ships/valiant/diableavionics_valiant_head_06.png"
diableavionics_ornate_valiant_head,ornate,diableavionics_valiant_head,"graphics/da/ships/valiant/diableavionics_valiant_head_00.png -> graphics/ornate/ships/valiant/diableavionics_valiant_head_00.png, graphics/da/ships/valiant/diableavionics_valiant_head_01.png -> graphics/ornate/ships/valiant/diableavionics_valiant_head_01.png, graphics/da/ships/valiant/diableavionics_valiant_head_02.png -> graphics/ornate/ships/valiant/diableavionics_valiant_head_02.png, graphics/da/ships/valiant/diableavionics_valiant_head_03.png -> graphics/ornate/ships/valiant/diableavionics_valiant_head_03.png, graphics/da/ships/valiant/diableavionics_valiant_head_04.png -> graphics/ornate/ships/valiant/diableavionics_valiant_head_04.png, graphics/da/ships/valiant/diableavionics_valiant_head_05.png -> graphics/ornate/ships/valiant/diableavionics_valiant_head_05.png, graphics/da/ships/valiant/diableavionics_valiant_head_06.png -> graphics/ornate/ships/valiant/diableavionics_valiant_head_06.png"
diableavionics_royalblue_valiant_head,royalblue,diableavionics_valiant_head,"graphics/da/ships/valiant/diableavionics_valiant_head_00.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_head_00.png, graphics/da/ships/valiant/diableavionics_valiant_head_01.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_head_01.png, graphics/da/ships/valiant/diableavionics_valiant_head_02.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_head_02.png, graphics/da/ships/valiant/diableavionics_valiant_head_03.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_head_03.png, graphics/da/ships/valiant/diableavionics_valiant_head_04.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_head_04.png, graphics/da/ships/valiant/diableavionics_valiant_head_05.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_head_05.png, graphics/da/ships/valiant/diableavionics_valiant_head_06.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_head_06.png"
diableavionics_snowblast_valiant_head,snowblast,diableavionics_valiant_head,"graphics/da/ships/valiant/diableavionics_valiant_head_00.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_head_00.png, graphics/da/ships/valiant/diableavionics_valiant_head_01.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_head_01.png, graphics/da/ships/valiant/diableavionics_valiant_head_02.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_head_02.png, graphics/da/ships/valiant/diableavionics_valiant_head_03.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_head_03.png, graphics/da/ships/valiant/diableavionics_valiant_head_04.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_head_04.png, graphics/da/ships/valiant/diableavionics_valiant_head_05.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_head_05.png"
diableavionics_sunrise_valiant_head,sunrise,diableavionics_valiant_head,"graphics/da/ships/valiant/diableavionics_valiant_head_00.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_head_00.png, graphics/da/ships/valiant/diableavionics_valiant_head_01.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_head_01.png, graphics/da/ships/valiant/diableavionics_valiant_head_02.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_head_02.png, graphics/da/ships/valiant/diableavionics_valiant_head_03.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_head_03.png, graphics/da/ships/valiant/diableavionics_valiant_head_04.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_head_04.png, graphics/da/ships/valiant/diableavionics_valiant_head_05.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_head_05.png, graphics/da/ships/valiant/diableavionics_valiant_head_06.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_head_06.png"
diableavionics_dra_valiant_pauldron_LEFT,DRA,diableavionics_valiant_pauldron_LEFT,"graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_00.png -> graphics/DRA/ships/valiant/diableavionics_valiant_pauldron_LEFT_00.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_01.png -> graphics/DRA/ships/valiant/diableavionics_valiant_pauldron_LEFT_01.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_02.png -> graphics/DRA/ships/valiant/diableavionics_valiant_pauldron_LEFT_02.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_03.png -> graphics/DRA/ships/valiant/diableavionics_valiant_pauldron_LEFT_03.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_04.png -> graphics/DRA/ships/valiant/diableavionics_valiant_pauldron_LEFT_04.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_05.png -> graphics/DRA/ships/valiant/diableavionics_valiant_pauldron_LEFT_05.png"
diableavionics_lilium_valiant_pauldron_LEFT,lilium,diableavionics_valiant_pauldron_LEFT,"graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_00.png -> graphics/lilium/ships/valiant/diableavionics_valiant_pauldron_LEFT_00.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_01.png -> graphics/lilium/ships/valiant/diableavionics_valiant_pauldron_LEFT_01.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_02.png -> graphics/lilium/ships/valiant/diableavionics_valiant_pauldron_LEFT_02.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_03.png -> graphics/lilium/ships/valiant/diableavionics_valiant_pauldron_LEFT_03.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_04.png -> graphics/lilium/ships/valiant/diableavionics_valiant_pauldron_LEFT_04.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_05.png -> graphics/lilium/ships/valiant/diableavionics_valiant_pauldron_LEFT_05.png"
diableavionics_ornate_valiant_pauldron_LEFT,ornate,diableavionics_valiant_pauldron_LEFT,"graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_00.png -> graphics/ornate/ships/valiant/diableavionics_valiant_pauldron_LEFT_00.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_01.png -> graphics/ornate/ships/valiant/diableavionics_valiant_pauldron_LEFT_01.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_02.png -> graphics/ornate/ships/valiant/diableavionics_valiant_pauldron_LEFT_02.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_03.png -> graphics/ornate/ships/valiant/diableavionics_valiant_pauldron_LEFT_03.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_04.png -> graphics/ornate/ships/valiant/diableavionics_valiant_pauldron_LEFT_04.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_05.png -> graphics/ornate/ships/valiant/diableavionics_valiant_pauldron_LEFT_05.png"
diableavionics_royalblue_valiant_pauldron_LEFT,royalblue,diableavionics_valiant_pauldron_LEFT,"graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_00.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_pauldron_LEFT_00.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_01.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_pauldron_LEFT_01.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_02.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_pauldron_LEFT_02.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_03.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_pauldron_LEFT_03.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_04.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_pauldron_LEFT_04.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_05.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_pauldron_LEFT_05.png"
diableavionics_snowblast_valiant_pauldron_LEFT,snowblast,diableavionics_valiant_pauldron_LEFT,"graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_00.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_pauldron_LEFT_00.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_01.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_pauldron_LEFT_01.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_02.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_pauldron_LEFT_02.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_03.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_pauldron_LEFT_03.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_04.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_pauldron_LEFT_04.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_05.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_pauldron_LEFT_05.png"
diableavionics_sunrise_valiant_pauldron_LEFT,sunrise,diableavionics_valiant_pauldron_LEFT,"graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_00.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_pauldron_LEFT_00.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_01.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_pauldron_LEFT_01.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_02.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_pauldron_LEFT_02.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_03.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_pauldron_LEFT_03.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_04.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_pauldron_LEFT_04.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_LEFT_05.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_pauldron_LEFT_05.png"
diableavionics_dra_valiant_pauldron_RIGHT,DRA,diableavionics_valiant_pauldron_RIGHT,"graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_00.png -> graphics/DRA/ships/valiant/diableavionics_valiant_pauldron_RIGHT_00.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_01.png -> graphics/DRA/ships/valiant/diableavionics_valiant_pauldron_RIGHT_01.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_02.png -> graphics/DRA/ships/valiant/diableavionics_valiant_pauldron_RIGHT_02.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_03.png -> graphics/DRA/ships/valiant/diableavionics_valiant_pauldron_RIGHT_03.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_04.png -> graphics/DRA/ships/valiant/diableavionics_valiant_pauldron_RIGHT_04.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_05.png -> graphics/DRA/ships/valiant/diableavionics_valiant_pauldron_RIGHT_05.png"
diableavionics_lilium_valiant_pauldron_RIGHT,lilium,diableavionics_valiant_pauldron_RIGHT,"graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_00.png -> graphics/lilium/ships/valiant/diableavionics_valiant_pauldron_RIGHT_00.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_01.png -> graphics/lilium/ships/valiant/diableavionics_valiant_pauldron_RIGHT_01.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_02.png -> graphics/lilium/ships/valiant/diableavionics_valiant_pauldron_RIGHT_02.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_03.png -> graphics/lilium/ships/valiant/diableavionics_valiant_pauldron_RIGHT_03.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_04.png -> graphics/lilium/ships/valiant/diableavionics_valiant_pauldron_RIGHT_04.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_05.png -> graphics/lilium/ships/valiant/diableavionics_valiant_pauldron_RIGHT_05.png"
diableavionics_ornate_valiant_pauldron_RIGHT,ornate,diableavionics_valiant_pauldron_RIGHT,"graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_00.png -> graphics/ornate/ships/valiant/diableavionics_valiant_pauldron_RIGHT_00.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_01.png -> graphics/ornate/ships/valiant/diableavionics_valiant_pauldron_RIGHT_01.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_02.png -> graphics/ornate/ships/valiant/diableavionics_valiant_pauldron_RIGHT_02.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_03.png -> graphics/ornate/ships/valiant/diableavionics_valiant_pauldron_RIGHT_03.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_04.png -> graphics/ornate/ships/valiant/diableavionics_valiant_pauldron_RIGHT_04.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_05.png -> graphics/ornate/ships/valiant/diableavionics_valiant_pauldron_RIGHT_05.png"
diableavionics_royalblue_valiant_pauldron_RIGHT,royalblue,diableavionics_valiant_pauldron_RIGHT,"graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_00.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_pauldron_RIGHT_00.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_01.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_pauldron_RIGHT_01.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_02.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_pauldron_RIGHT_02.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_03.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_pauldron_RIGHT_03.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_04.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_pauldron_RIGHT_04.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_05.png -> graphics/royalblue/ships/valiant/diableavionics_valiant_pauldron_RIGHT_05.png"
diableavionics_snowblast_valiant_pauldron_RIGHT,snowblast,diableavionics_valiant_pauldron_RIGHT,"graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_00.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_pauldron_RIGHT_00.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_01.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_pauldron_RIGHT_01.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_02.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_pauldron_RIGHT_02.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_03.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_pauldron_RIGHT_03.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_04.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_pauldron_RIGHT_04.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_05.png -> graphics/snowblast/ships/valiant/diableavionics_valiant_pauldron_RIGHT_05.png"
diableavionics_sunrise_valiant_pauldron_RIGHT,sunrise,diableavionics_valiant_pauldron_RIGHT,"graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_00.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_pauldron_RIGHT_00.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_01.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_pauldron_RIGHT_01.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_02.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_pauldron_RIGHT_02.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_03.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_pauldron_RIGHT_03.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_04.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_pauldron_RIGHT_04.png, graphics/da/ships/valiant/diableavionics_valiant_pauldron_RIGHT_05.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_pauldron_RIGHT_05.png"
diableavionics_dra_valiant_shoulder_LEFT,DRA,diableavionics_valiant_shoulder_LEFT,graphics/da/ships/valiant/diableavionics_valiant_shoulder_LEFT.png -> graphics/DRA/ships/valiant/diableavionics_valiant_shoulder_LEFT.png
diableavionics_ornate_valiant_shoulder_LEFT,ornate,diableavionics_valiant_shoulder_LEFT,graphics/da/ships/valiant/diableavionics_valiant_shoulder_LEFT.png -> graphics/ornate/ships/valiant/diableavionics_valiant_shoulder_LEFT.png
diableavionics_sunrise_valiant_shoulder_LEFT,sunrise,diableavionics_valiant_shoulder_LEFT,graphics/da/ships/valiant/diableavionics_valiant_shoulder_LEFT.png -> graphics/sunrise/ships/valiant/diableavionics_valiant_shoulder_LEFT.png
